dim_table,model,column,kind,calc_dax
z_ProductDetails,Product Review (NEW),Item Style Code,source,
z_ProductDetails,Product Review (NEW),Item Style Group,source,
z_ProductDetails,Product Review (NEW),AFI Item Status,source,
z_ProductDetails,Product Review (NEW),Manufacturing Status,source,
z_ProductDetails,Product Review (NEW),Manufacturing Status Change Date,source,
z_ProductDetails,Product Review (NEW),ItemForecastPlannerID,source,
z_ProductDetails,Product Review (NEW),Cubes,source,
z_ProductDetails,Product Review (NEW),Unit Price,source,
z_ProductDetails,Product Review (NEW),Current Status,source,
z_ProductDetails,Product Review (NEW),Future Status,source,
z_ProductDetails,Product Review (NEW),ItemImage,source,
z_ProductDetails,Product Review (NEW),Image URL,source,
z_ProductDetails,Product Review (NEW),Sales Class Code,source,
z_ProductDetails,Product Review (NEW),Sales Class Description,source,
z_ProductDetails,Product Review (NEW),Marketing Item Status,source,
z_ProductDetails,Product Review (NEW),Marketing Status Description,source,
z_ProductDetails,Product Review (NEW),Discount Class Code,source,
z_ProductDetails,Product Review (NEW),Discount Class Description,source,
z_ProductDetails,Product Review (NEW),Commission Class Code,source,
z_ProductDetails,Product Review (NEW),Commission Class Description,source,
z_ProductDetails,Product Review (NEW),Freight Class Code,source,
z_ProductDetails,Product Review (NEW),Freight Class Description,source,
z_ProductDetails,Product Review (NEW),Country of Origin,source,
z_ProductDetails,Product Review (NEW),CEX Code,source,
z_ProductDetails,Product Review (NEW),Commodity Item,source,
z_ProductDetails,Product Review (NEW),Market Introduced At,source,
z_ProductDetails,Product Review (NEW),Market Begin Date,source,
z_ProductDetails,Product Review (NEW),Market End Date,source,
z_ProductDetails,Product Review (NEW),Initial Invoice Period,source,
z_ProductDetails,Product Review (NEW),Initial Invoice Qty,source,
z_ProductDetails,Product Review (NEW),Merchandising Category,source,
z_ProductDetails,Product Review (NEW),Child Style Description,source,
z_ProductDetails,Product Review (NEW),Parent Style Description,source,
z_ProductDetails,Product Review (NEW),Price Point,source,
z_ProductDetails,Product Review (NEW),Item Code,source,
z_ProductDetails,Product Review (NEW),Series Desc,calc,"CONCATENATE(z_ProductDetails[Item Ext Series Number],CONCATENATE("" - "", z_ProductDetails[Series Name]))"
z_ProductDetails,Product Review (NEW),ItemSKU Desc,calc,"CONCATENATE(z_ProductDetails[Item SKU],CONCATENATE("" - "",z_ProductDetails[Item Description]))"
z_ProductDetails,Product Review (NEW),ItemSKU Description,source,
z_ProductDetails,Product Review (NEW),Series Description,source,
z_ProductDetails,Product Review (NEW),Ext Series Number,source,
z_ProductDetails,Product Review (NEW),Ext Series Description,source,
z_ProductDetails,Product Review (NEW),HSExclusiveFlag,source,
z_ProductDetails,Product Review (NEW),ContainerVolume,source,
z_ProductDetails,Product Review (NEW),Association Code,source,
z_ProductDetails,Product Review (NEW),Default Group,source,
z_ProductDetails,Product Review (NEW),Sellable Item Flag,source,
z_ProductDetails,Product Review (NEW),ExpressShipFlag,source,
z_ProductDetails,Product Review (NEW),F123 Product Flag,source,
z_ProductDetails,Product Review (NEW),HS Core Product Flag,source,
z_ProductDetails,Product Review (NEW),HS Proprietary Product Flag,source,
z_ProductDetails,Product Review (NEW),HS Exclusive Flag,source,
z_ProductDetails,Product Review (NEW),Berkline Product Flag,source,
z_ProductDetails,Product Review (NEW),Benchcraft Product Flag,source,
z_ProductDetails,Product Review (NEW),New Millennium Product Flag,source,
z_ProductDetails,Product Review (NEW),Bardini Product Flag,source,
z_ProductDetails,Product Review (NEW),Shanghai Store,source,
z_ProductDetails,Product Review (NEW),Price Point Rating,source,
z_ProductDetails,Product Review (NEW),Current SCP Manufacturing Status,source,
z_ProductDetails,Product Review (NEW),General Description Code,source,
z_ProductDetails,Product Review (NEW),General Description,source,
z_ProductDetails,Product Review (NEW),Main Piece,source,
z_ProductDetails,Product Review (NEW),Stocked Items,calc,"IF(CALCULATE(SUM(SupplyPlanDetail[SI]))<>0,1,0)"
z_ProductDetails,Product Review (NEW),ConsumerChoiceFlag,source,
z_ProductDetails,Product Review (NEW),Item Ext Series Number,source,
z_ProductDetails,Product Review (NEW),Hold Buy Code,source,
z_ProductDetails,Product Review (NEW),Kit Flag,calc,"IF(AND(LEFT(z_ProductDetails[Item SKU],1)=""M"",RIGHT(z_ProductDetails[Item SKU],2)=""UN""),""Bedding Kit"",IF(RIGHT(z_ProductDetails[Item SKU],2)=""UN"",""UPH Kit"",IF(RIGHT(z_ProductDetails[Item SKU],2)=""SW"",""Swatch"",IF(RIGHT(z_ProductDetails[Item SKU],5)=""HIDES"",""HIDES"",IF(RIGHT(z_ProductDetails[Item SKU],5)=""VINYL"",""VINYL"","""")))))"
z_ProductDetails,Product Review (NEW),Secondary Planner,source,
z_ProductDetails,Product Review (NEW),Status,calc,"CONCATENATE(z_ProductDetails[Current Status],z_ProductDetails[Future Status])"
z_ProductDetails,Product Review (NEW),Showroom,source,
z_ProductDetails,Product Review (NEW),z_ItemFilter,calc,ISNUMBER([Act + FC])
z_ProductDetails,Product Review (NEW),Category Analyst Filter,calc,"CALCULATE(DISTINCT('Default Planner Assignment Rules'[Category Analyst]),USERELATIONSHIP('Default Planner Assignment Rules'[CollectiveClass],z_ProductDetails[Collective Class]))"
z_ProductDetails,Product Review (NEW),Initial Invoice Month,calc,"IFERROR(date(CONVERT(right(z_ProductDetails[Initial Invoice Period],4),INTEGER),CONVERT(left(z_ProductDetails[Initial Invoice Period],2),INTEGER),15),DATE(1900,01,01))"
z_ProductDetails,Product Review (NEW),Invoicing Months,calc,"abs(DATEDIFF(max('FC by Customer Group'[SnapshotDate]),SWITCH(z_ProductDetails[Initial Invoice Month],date(1900,1,1),max('FC by Customer Group'[SnapshotDate]),z_ProductDetails[Initial Invoice Month]),MONTH))"
z_ProductDetails,Product Review (NEW),Life Cycle Status,calc,```
z_ProductDetails,Product Review (NEW),Avg Sales Price,calc,"switch(divide(calculate(sum(Actuals[Amt]),REMOVEFILTERS(z_FiscalCal)),calculate(sum(Actuals[Qty]),REMOVEFILTERS(z_FiscalCal))),0,z_ProductDetails[FOB Price],divide(calculate(sum(Actuals[Amt]),REMOVEFILTERS(z_FiscalCal)),calculate(sum(Actuals[Qty]))))"
z_ProductDetails,Product Review (NEW),Stat,calc,"z_ProductDetails[Current Status]&"":""&z_ProductDetails[Future Status]"
z_ProductDetails,Product Review (NEW),Series + Name,calc,"z_ProductDetails[Item Ext Series Number] & ""-""&z_ProductDetails[Series Name]"
z_VendorMaster,Product Review (NEW),VendorNumber,source,
z_VendorMaster,Product Review (NEW),VendorName,source,
z_VendorMaster,Product Review (NEW),Office,source,
z_VendorMaster,Product Review (NEW),VendorDesc,source,
z_VendorMaster,Product Review (NEW),Country,source,
z_VendorMaster,Product Review (NEW),LeadTime,source,
z_VendorMaster,Product Review (NEW),AFILeadTime,source,
z_VendorMaster,Product Review (NEW),WVFLeadTime,source,
z_VendorMaster,Product Review (NEW),VendorOfficeLocation,source,
z_VendorMaster,Product Review (NEW),VendorActive,source,
z_VendorMaster,Product Review (NEW),Vendor Import Domestic Flag,source,
z_WarehouseMaster,Product Review (NEW),Warehouse Location,source,
z_WarehouseMaster,Product Review (NEW),Warehouse Name,source,
z_WarehouseMaster,Product Review (NEW),Warehouse Order Group,source,
z_WarehouseMaster,Product Review (NEW),Intransit Warehouse,source,
z_WarehouseMaster,Product Review (NEW),Container Direct Warehouse,source,
z_WarehouseMaster,Product Review (NEW),Controlled Warehouse,source,
z_WarehouseMaster,Product Review (NEW),AFIWarehousesKey,source,
z_WarehouseMaster,Product Review (NEW),Warehouse,source,
z_WarehouseMaster,Product Review (NEW),Warehouse Group,source,
z_WarehouseMaster,Product Review (NEW),Site ID,source,
z_WarehouseMaster,Product Review (NEW),Sort By,source,
_Measures,Production Capacity Vs Forecast,z_Measures,source,
z_FiscalCal,Production Capacity Vs Forecast,Transaction Date,source,
z_FiscalCal,Production Capacity Vs Forecast,Fiscal Year,source,
z_FiscalCal,Production Capacity Vs Forecast,Calendar Year,source,
z_FiscalCal,Production Capacity Vs Forecast,Integer Date,source,
z_FiscalCal,Production Capacity Vs Forecast,Mapics Date,source,
z_FiscalCal,Production Capacity Vs Forecast,Day of Week,source,
z_FiscalCal,Production Capacity Vs Forecast,Fiscal Week Num,source,
z_FiscalCal,Production Capacity Vs Forecast,FW Desc,source,
z_FiscalCal,Production Capacity Vs Forecast,Fiscal Year Week Num,source,
z_FiscalCal,Production Capacity Vs Forecast,Fiscal Month Num,source,
z_FiscalCal,Production Capacity Vs Forecast,FM Desc,source,
z_FiscalCal,Production Capacity Vs Forecast,Fiscal Month Name,source,
z_FiscalCal,Production Capacity Vs Forecast,Fiscal Year Month Num,source,
z_FiscalCal,Production Capacity Vs Forecast,Fiscal Month Year Desc,source,
z_FiscalCal,Production Capacity Vs Forecast,Fiscal Month (calendar start),source,
z_FiscalCal,Production Capacity Vs Forecast,Fiscal Quarter Num,source,
z_FiscalCal,Production Capacity Vs Forecast,FQ Desc,source,
z_FiscalCal,Production Capacity Vs Forecast,Fiscal Year Half Num,source,
z_FiscalCal,Production Capacity Vs Forecast,Fiscal Half Num,source,
z_FiscalCal,Production Capacity Vs Forecast,FH Desc,source,
z_FiscalCal,Production Capacity Vs Forecast,FY Desc,source,
z_FiscalCal,Production Capacity Vs Forecast,Fiscal Week Start,source,
z_FiscalCal,Production Capacity Vs Forecast,Fiscal Week End,source,
z_FiscalCal,Production Capacity Vs Forecast,Fiscal Month Start,source,
z_FiscalCal,Production Capacity Vs Forecast,Fiscal Month End,source,
z_FiscalCal,Production Capacity Vs Forecast,Fiscal Year Start,source,
z_FiscalCal,Production Capacity Vs Forecast,Fiscal Year End,source,
z_FiscalCal,Production Capacity Vs Forecast,Holiday Indicator,source,
z_FiscalCal,Production Capacity Vs Forecast,Holiday Name,source,
z_FiscalCal,Production Capacity Vs Forecast,WeekdayWeekend,source,
z_FiscalCal,Production Capacity Vs Forecast,Calendar Week Num,source,
z_FiscalCal,Production Capacity Vs Forecast,Calendar Month Num,source,
z_FiscalCal,Production Capacity Vs Forecast,Calendar Quarter Num,source,
z_FiscalCal,Production Capacity Vs Forecast,Fiscal Day Indicator,source,
z_FiscalCal,Production Capacity Vs Forecast,Fiscal Week Indicator,source,
z_FiscalCal,Production Capacity Vs Forecast,Fiscal Month Indicator,source,
z_FiscalCal,Production Capacity Vs Forecast,Fiscal Quarter Indicator,source,
z_FiscalCal,Production Capacity Vs Forecast,Fiscal Year Indicator,source,
z_ItLocPr,Production Capacity Vs Forecast,Item,source,
z_ItLocPr,Production Capacity Vs Forecast,Location,source,
z_ItLocPr,Production Capacity Vs Forecast,ProductionResource,source,
z_ItLocPr,Production Capacity Vs Forecast,Key,calc,"TRIM(z_ItLocPr[Item])&""_""&TRIM(z_ItLocPr[Location])"
z_ItLocPr,Production Capacity Vs Forecast,z_Filter,calc,([Fcst]+[Receipts]+[Plan MO]+[Plan PO])>0
z_LocMaster,Production Capacity Vs Forecast,Location,source,
z_LocMaster,Production Capacity Vs Forecast,Name,source,
z_LocMaster,Production Capacity Vs Forecast,Loc Desc,source,
z_LocMaster,Production Capacity Vs Forecast,Source Type,source,
z_LocMaster,Production Capacity Vs Forecast,z_LocFilter,calc,([Fcst]+[Receipts]+[Plan MO]+[Plan PO])>0
z_LocMaster,Production Capacity Vs Forecast,Test,calc,([Fcst]+[Receipts]+[Plan MO]+[Plan PO])
z_ProductDetails,Production Capacity Vs Forecast,Item SKU,source,
z_ProductDetails,Production Capacity Vs Forecast,Item Description,source,
z_ProductDetails,Production Capacity Vs Forecast,Colors,source,
z_ProductDetails,Production Capacity Vs Forecast,Series Number,source,
z_ProductDetails,Production Capacity Vs Forecast,Series Name,source,
z_ProductDetails,Production Capacity Vs Forecast,Series Color,source,
z_ProductDetails,Production Capacity Vs Forecast,Item Grouping,source,
z_ProductDetails,Production Capacity Vs Forecast,Item Class Code,source,
z_ProductDetails,Production Capacity Vs Forecast,Item Class Name,source,
z_ProductDetails,Production Capacity Vs Forecast,Collective Class Code,source,
z_ProductDetails,Production Capacity Vs Forecast,Collective Class,source,
z_ProductDetails,Production Capacity Vs Forecast,Responsible Office,source,
z_ProductDetails,Production Capacity Vs Forecast,Product Line,source,
z_ProductDetails,Production Capacity Vs Forecast,Retail Category Code,source,
z_ProductDetails,Production Capacity Vs Forecast,Retail Category Description,source,
z_ProductDetails,Production Capacity Vs Forecast,AFI Finance Division,source,
z_ProductDetails,Production Capacity Vs Forecast,AFI Sales Division Code,source,
z_ProductDetails,Production Capacity Vs Forecast,AFI Sales Division,source,
z_ProductDetails,Production Capacity Vs Forecast,AFI Sales Category Code,source,
z_ProductDetails,Production Capacity Vs Forecast,AFI Sales Category,source,
z_ProductDetails,Production Capacity Vs Forecast,FOB Price,source,
z_ProductDetails,Production Capacity Vs Forecast,Import/Domestic Code,source,
z_ProductDetails,Production Capacity Vs Forecast,Qty In Box,source,
z_ProductDetails,Production Capacity Vs Forecast,UOM,source,
z_ProductDetails,Production Capacity Vs Forecast,Main Piece Item,source,
z_ProductDetails,Production Capacity Vs Forecast,Primary Vendor,source,
z_ProductDetails,Production Capacity Vs Forecast,Primary Vendor Name,source,
z_ProductDetails,Production Capacity Vs Forecast,Item Style Code,source,
z_ProductDetails,Production Capacity Vs Forecast,Item Style Group,source,
z_ProductDetails,Production Capacity Vs Forecast,AFI Item Status,source,
z_ProductDetails,Production Capacity Vs Forecast,Manufacturing Status,source,
z_ProductDetails,Production Capacity Vs Forecast,Manufacturing Status Change Date,source,
z_ProductDetails,Production Capacity Vs Forecast,ItemForecastPlannerID,source,
z_ProductDetails,Production Capacity Vs Forecast,Cubes,source,
z_ProductDetails,Production Capacity Vs Forecast,Unit Price,source,
z_ProductDetails,Production Capacity Vs Forecast,Current Status,source,
z_ProductDetails,Production Capacity Vs Forecast,Future Status,source,
z_ProductDetails,Production Capacity Vs Forecast,ItemImage,source,
z_ProductDetails,Production Capacity Vs Forecast,Image URL,source,
z_ProductDetails,Production Capacity Vs Forecast,Sales Class Code,source,
z_ProductDetails,Production Capacity Vs Forecast,Sales Class Description,source,
z_ProductDetails,Production Capacity Vs Forecast,Marketing Item Status,source,
z_ProductDetails,Production Capacity Vs Forecast,Marketing Status Description,source,
z_ProductDetails,Production Capacity Vs Forecast,Discount Class Code,source,
z_ProductDetails,Production Capacity Vs Forecast,Discount Class Description,source,
z_ProductDetails,Production Capacity Vs Forecast,Commission Class Code,source,
z_ProductDetails,Production Capacity Vs Forecast,Commission Class Description,source,
z_ProductDetails,Production Capacity Vs Forecast,Freight Class Code,source,
z_ProductDetails,Production Capacity Vs Forecast,Freight Class Description,source,
z_ProductDetails,Production Capacity Vs Forecast,Country of Origin,source,
z_ProductDetails,Production Capacity Vs Forecast,CEX Code,source,
z_ProductDetails,Production Capacity Vs Forecast,Commodity Item,source,
z_ProductDetails,Production Capacity Vs Forecast,Market Introduced At,source,
z_ProductDetails,Production Capacity Vs Forecast,Market Begin Date,source,
z_ProductDetails,Production Capacity Vs Forecast,Market End Date,source,
z_ProductDetails,Production Capacity Vs Forecast,Initial Invoice Period,source,
z_ProductDetails,Production Capacity Vs Forecast,Initial Invoice Qty,source,
